MIGPUMA,Total number of jobs,Number of jobs for workers age 29 or younger,Number of jobs for workers age 30 to 54,Number of jobs for workers age 55 or older,Number of jobs with earnings $1250/month or less,Number of jobs with earnings $1251/month to $3333/month,Number of jobs with earnings greater than $3333/month,"Number of jobs in NAICS sector 11 (Agriculture, Forestry, Fishing and Hunting)","Number of jobs in NAICS sector 21 (Mining, Quarrying, and Oil and Gas Extraction)",Number of jobs in NAICS sector 22 (Utilities),Number of jobs in NAICS sector 23 (Construction),Number of jobs in NAICS sector 31-33 (Manufacturing),Number of jobs in NAICS sector 42 (Wholesale Trade),Number of jobs in NAICS sector 44-45 (Retail Trade),Number of jobs in NAICS sector 48-49 (Transportation and Warehousing),Number of jobs in NAICS sector 51 (Information),Number of jobs in NAICS sector 52 (Finance and Insurance),Number of jobs in NAICS sector 53 (Real Estate and Rental and Leasing),"Number of jobs in NAICS sector 54 (Professional, Scientific, and Technical Services)",Number of jobs in NAICS sector 55 (Management of Companies and Enterprises),Number of jobs in NAICS sector 56 (Administrative and Support and Waste Management and Remediation Services),Number of jobs in NAICS sector 61 (Educational Services),Number of jobs in NAICS sector 62 (Health Care and Social Assistance),"Number of jobs in NAICS sector 71 (Arts, Entertainment, and Recreation)",Number of jobs in NAICS sector 72 (Accommodation and Food Services),Number of jobs in NAICS sector 81 (Other Services [except Public Administration]),Number of jobs in NAICS sector 92 (Public Administration),Number of jobs for workers with Educational Attainment: Less than high school,"Number of jobs for workers with Educational Attainment: High school or equivalent, no college",Number of jobs for workers with Educational Attainment: Some college or Associate degree,Number of jobs for workers with Educational Attainment: Bachelor's degree or advanced degree,Proportion of jobs for ages 29 and younger,Proportion of jobs for ages 30 to 54,Proportion of jobs for ages 55 and older,Proportion of jobs paying 1250 a month or less,Proportion of jobs paying 1251 to 3333 a month or less,Proportion of jobs paying more than 3333 a month,Proportion of agriculture jobs,Proportion of extraction jobs,Proportion of utilities jobs,Proportion of construction jobs,Proportion of manufacturing jobs,Proportion of wholesale trade jobs,Proportion of retail trade jobs,Proportion of transportation jobs,Proportion of information jobs,Proportion of finance jobs,Proportion of real estate jobs,Proportion of professional jobs,Proportion of management jobs,Proportion of support/administrative jobs,Proportion of educational jobs,Proportion of health jobs,Proportion of entertainment jobs,Proportion of hospitality jobs,Proportion of other services jobs,Proportion of public administration jobs,Proportion of jobs with less than high school education,"Proportion of jobs with high school education, no college",Proportion of jobs with some college or associate degree,Proportion of jobs with bachelor's degree or advanced degree
2101500,50360,12132,27219,11009,11915,18142,20303,196,134,567,2439,8731,1746,5761,1668,510,3670,552,1107,100,2001,4419,8905,333,4786,1422,1313,3963,12749,13040,8476,0.2409054805401112,0.5404884829229547,0.21860603653693408,0.23659650516282765,0.3602462271644162,0.40315726767275617,0.003891977760127085,0.0026608419380460685,0.011258935663224782,0.048431294678316125,0.1733717235901509,0.0346703733121525,0.11439634630659254,0.03312152501985703,0.010127084988085783,0.07287529785544082,0.01096108022239873,0.021981731532962668,0.0019857029388403494,0.03973391580619539,0.08774821286735504,0.1768268467037331,0.0066123907863383635,0.09503574265289913,0.028236695790309768,0.02607227958697379,0.10366746887098462,0.3334990059642147,0.34111122737260646,0.2217222977921942
2101690,63633,16211,33995,13427,15143,23827,24663,416,126,354,3301,9669,2950,6610,6614,517,2633,617,1966,221,3634,7141,4935,1009,4994,2484,3442,5566,15596,15219,11041,0.2547577514811497,0.5342353810129964,0.21100686750585387,0.2379740071975233,0.3744440777583958,0.3875819150440809,0.006537488410101677,0.001980104662675027,0.0055631511951346,0.05187559913881162,0.15194946018575267,0.04635959329278833,0.10387691920858674,0.10393977967406849,0.008124715163515785,0.04137790140335989,0.009696226800559458,0.0308959187842786,0.003473040717866516,0.057108732890167054,0.11222164600128864,0.07755409928810522,0.015856552417770654,0.07848129115396099,0.03903634906416482,0.0540914305470432,0.11737168402850998,0.32887689258150227,0.32092699590907175,0.23282442748091603
2101700,487310,117049,264399,105862,107860,153339,226111,139,182,2215,19728,53093,24457,51814,38277,8717,32483,8054,26718,8741,38248,34722,63693,7471,43994,13375,11189,39445,106874,121326,102616,0.24019412694178244,0.5425683856272188,0.21723748743099874,0.22133754694137203,0.3146641768073711,0.4639982762512569,0.0002852393753462888,0.0003734788943383062,0.004545361269007408,0.04048347048080277,0.10895118097309721,0.05018776548808766,0.10632656830354395,0.07854753647575466,0.017887997373335247,0.06665777431203956,0.01652746711538856,0.054827522521598164,0.017937247337423818,0.07848802610248097,0.07125238554513554,0.130703248445548,0.015331103404403768,0.09027928833801892,0.027446594570191458,0.02296074367445774,0.10653295918284669,0.28864503687939047,0.327676963007176,0.2771450409305868
2101900,202675,52341,108554,41780,46674,66526,89475,1742,218,278,9809,12496,7188,23075,8651,2842,5544,2675,11963,2493,14847,23492,38324,3653,21127,5763,6495,15098,41408,48468,45360,0.25825089428888615,0.5356062661897126,0.20614283952140125,0.23028987294930306,0.3282397927716788,0.4414703342790181,0.00859504132231405,0.001075613667201184,0.0013716541260638954,0.048397681016405576,0.061655359565807324,0.03546564697175281,0.11385222647095103,0.042684100160355246,0.014022449734797089,0.02735413839891452,0.01319847045762921,0.05902553348957691,0.012300481065745652,0.07325521154557789,0.11590970766004688,0.1890909090909091,0.018023929937091402,0.10424077957320833,0.028434686073763413,0.03204637967188849,0.10042970984607608,0.2754400202216398,0.32240211795069645,0.30172815198158764
2102000,55123,11279,30921,12923,11715,19452,23956,1113,88,579,1545,8560,1141,5471,528,677,1408,276,1594,163,2643,5108,4722,794,4487,1189,13037,4245,13400,14315,11884,0.20461513342887724,0.5609455218329916,0.23443934473813108,0.2125247174500662,0.3528835513306605,0.43459173121927325,0.020191208751337918,0.001596429802441812,0.010503782450156922,0.028028227781506813,0.15528908078297626,0.020699163688478493,0.09925076646771765,0.009578578814650872,0.01228162473014894,0.02554287683906899,0.005006984380385683,0.028917148921502822,0.002957023384068356,0.04794731781651942,0.09266549353264518,0.08566297189920723,0.014404150717486349,0.08139977867677739,0.02156994358071948,0.23650744698220344,0.09682054557065961,0.305629048444485,0.3264984946628957,0.27105191132195966
2102100,39698,9885,21022,8791,10064,15996,13638,199,49,235,2224,5494,2311,5767,589,477,822,294,1546,103,1778,5786,5326,421,3753,813,1711,3330,9839,9552,7092,0.2490049876568089,0.52954808806489,0.22144692427830118,0.2535140309335483,0.4029422137135372,0.3435437553529145,0.005012846994810822,0.0012343191092750265,0.005919693687339413,0.05602297344954406,0.1383948813542244,0.05821451962315482,0.14527180210589954,0.014837019497203889,0.01201571867600383,0.020706332812736157,0.007405914655650159,0.038944027406922266,0.0025945891480679125,0.04478815053655096,0.1457504156380674,0.1341629301224243,0.010605068265403798,0.0945387676961056,0.02047962113960401,0.043100408081011635,0.11169623989534767,0.3300238151142119,0.32039714218629456,0.23788280280414584
2102200,37331,9954,19812,7565,9849,13124,14358,28,129,205,1721,5847,655,5111,379,446,666,251,1650,47,1856,7055,4422,295,4219,796,1553,2745,8719,8646,7267,0.266641665104069,0.5307117409123785,0.20264659398355253,0.26382898931183196,0.35155768664112935,0.38461332404703863,0.0007500468779298706,0.003455573116176904,0.0054914146419865525,0.04610109560418955,0.15662586054485547,0.017545739465859474,0.13691034261069887,0.010152420240550748,0.01194717526988294,0.01784040073933192,0.00672363451287134,0.044199191020867376,0.0012590072593822827,0.04971739305135142,0.1889850258498299,0.11845383193592457,0.007902279606761136,0.113015992070933,0.02132276124400632,0.04160081433661032,0.10026664718559375,0.31847901523176386,0.3158125433758264,0.26544179420681596
2102300,54479,13141,30326,11012,11167,18405,24907,1348,78,301,1678,15664,1903,5532,1522,363,1528,309,1338,830,4951,4069,5441,657,4149,973,1845,4556,13657,13663,9462,0.2412122102094385,0.5566548578351291,0.20213293195543236,0.20497806494245488,0.33783659758806145,0.45718533746948364,0.02474347913875071,0.0014317443418564951,0.0055250647038308336,0.030800859046605115,0.28752363295948896,0.034930890801960386,0.10154371409166835,0.027937370362892122,0.006663117898639843,0.02804750454303493,0.005671910277354577,0.024559922171846032,0.015235228253088345,0.0908790543145065,0.07468932983351383,0.09987334569283578,0.012059692725637401,0.07615778556875126,0.017860092879825255,0.03386626039391325,0.11021336300740239,0.3303739900333833,0.33051913493637813,0.22889351202283614
2102400,65697,15950,35477,14270,14727,20179,30791,25,3,407,2686,6382,2030,6054,1381,357,4875,845,3647,2599,3933,4945,10870,701,6606,1663,5688,4294,15612,15880,13961,0.2427812533296802,0.5400094372650197,0.2172093094053001,0.2241654870085392,0.3071525336012299,0.46868197939023093,0.00038053487982708497,4.566418557925019e-05,0.006195107843584943,0.04088466748862201,0.09714294412225824,0.030899432241959297,0.09215032649892689,0.02102074676164817,0.005434038083930773,0.07420430156628156,0.01286207893815547,0.05551242826917515,0.03956040610682375,0.059865747294397004,0.0752697992297974,0.16545656574881654,0.010670198030351461,0.10055253664550892,0.025313180206097692,0.08657929585825837,0.08631676281986854,0.31382796952580055,0.31921522905903876,0.2806400385952922
2102500,91048,24661,48281,18106,20799,31959,38290,43,30,349,2630,12752,9185,9949,15297,955,4221,890,2783,1829,7464,3533,5523,1343,7883,2764,1625,7172,21207,22050,15958,0.2708571303048941,0.5302807310429664,0.19886213865213953,0.22843994376592566,0.35101265266672527,0.4205474035673491,0.0004722783586679554,0.00032949652930322465,0.003833142957560847,0.028885862402249364,0.14005799138915737,0.10088085405500395,0.10927203233459275,0.16801028029171425,0.010488972849485986,0.04636016167296371,0.009775063702662332,0.03056629470169581,0.020088305069853263,0.0819787364906423,0.03880370793427643,0.060660311044723664,0.014750461295141024,0.086580704683244,0.03035761356647043,0.017847728670591336,0.1080331992709416,0.31944507207736456,0.3321433413168241,0.24037838733486977
2102600,48310,12764,24872,10674,13136,15219,19955,20,139,266,1868,6852,3121,6299,1227,530,721,693,2286,350,1832,6440,5437,914,5875,1521,1919,3461,11626,11532,8927,0.2642103084247568,0.5148416476919893,0.22094804388325398,0.27191057752018216,0.3150279445249431,0.41306147795487475,0.00041399296211964395,0.0028772510867315255,0.005506106396191265,0.03866694266197475,0.14183398882219003,0.06460360173877044,0.13038708341958186,0.025398468226040156,0.010970813496170566,0.014924446284413166,0.014344856137445664,0.047319395570275306,0.007244876837093769,0.03792175533015939,0.13330573380252536,0.11254398675222521,0.018919478368867728,0.12161043262264541,0.03148416476919892,0.03972262471537984,0.09736679232543746,0.3270691498340179,0.3244246891352051,0.25113936870533954
2102700,41719,10085,22765,8869,9907,18036,13776,46,130,688,1661,8652,879,5153,991,513,1195,342,556,42,1370,5601,6688,218,3657,756,2581,3430,11117,10256,6831,0.24173637910784054,0.5456746326613773,0.21258898823078215,0.23746973800906063,0.43232100481794866,0.3302092571729907,0.0011026151154150388,0.003116086195738153,0.01649128694359884,0.03981399362400825,0.20738752127328075,0.021069536661952586,0.12351686282029771,0.02375416476905007,0.012296555526259018,0.028644023106977636,0.00819770368417268,0.013327260960233947,0.0010067355401615571,0.032838754524317455,0.13425537524868764,0.1603106498238213,0.005225436851314749,0.08765790167549557,0.018121239722908026,0.061866295932309016,0.10842764114560283,0.3514256812290573,0.3242081304925081,0.21593854713283175
2102800,41617,9533,23453,8631,10823,16302,14492,12,140,455,2246,3162,972,5971,1151,382,1121,368,1355,167,1667,4363,9962,406,4346,1201,2170,3151,10678,11085,7170,0.22906504553427687,0.5635437441430184,0.20739121032270466,0.2600619938967249,0.39171492418963405,0.34822308191364104,0.00028834370569719105,0.0033640098998005625,0.010933032174351827,0.053968330249657595,0.07597856645120984,0.023355840161472474,0.14347502222649397,0.027656967104788908,0.009178941298027248,0.026936107840545932,0.008842540308047193,0.032558810101641154,0.004012783237619242,0.04005574644976812,0.10483696566307038,0.23937333301295144,0.009755628709421631,0.10442847874666603,0.02885839921186054,0.052142153446908715,0.09821094626605162,0.33281386360802895,0.3454993142999626,0.22347587582595688
2200100,113605,24217,62273,27115,29509,42944,41152,179,1412,940,5228,6854,4986,14054,3262,1791,2816,2223,4358,938,8054,7983,28951,2299,10603,3008,3666,13100,27320,29733,19235,0.21316843448791867,0.5481536904185556,0.2386778750935258,0.2597508912459839,0.3780115311826064,0.36223757757140973,0.0015756348752255622,0.012429030412393821,0.008274283702301835,0.04601910127195106,0.060331851591039126,0.04388891334008186,0.12370934377888297,0.028713524932881474,0.015765151181726157,0.02478764138902337,0.019567800712996786,0.03836098763258659,0.008256678843360768,0.07089476695567977,0.07026979446327186,0.254839135601426,0.02023678535275736,0.0933321596760706,0.02647770784736587,0.032269706438977155,0.14655210990289524,0.30563386584328994,0.332628540743724,0.21518548351009084
2200200,54569,13029,29354,12186,15471,21210,17888,145,1417,353,3337,3295,2516,8724,1596,676,1320,751,1825,351,2667,4960,6785,1785,8567,1209,2290,6462,13434,13664,7980,0.238761934431637,0.5379244626069747,0.22331360296138833,0.2835126170536385,0.3886822188421998,0.3278051641041617,0.002657186314574209,0.025967124191390717,0.006468874269273763,0.06115193608092507,0.0603822683208415,0.046106763913577306,0.1598709890230717,0.029247374883175428,0.012387985852773552,0.024189558174054868,0.013762392567208489,0.03344389671791677,0.006432223423555499,0.04887390276530631,0.09089409738129707,0.12433799409921384,0.03271087980355147,0.15699389763418792,0.02215543623669116,0.04196521834741337,0.15556090515166104,0.3233991333654309,0.3289359653346172,0.1921039961482908
2200300,55467,13016,29295,13156,15500,21067,18900,884,1692,527,2501,7564,877,6183,1432,550,1526,874,1318,451,1881,9361,9055,451,4751,891,2698,6302,13903,13329,8917,0.2346620513097878,0.5281518740872951,0.23718607460291705,0.27944543602502386,0.3798114194025276,0.3407431445724485,0.015937404222330396,0.03050462437124777,0.009501144824850812,0.04508987325797321,0.13636937278021166,0.01581120305767393,0.11147168586727244,0.025817152541150593,0.00991580579443633,0.027511853895108802,0.015757116844249734,0.023761876431031063,0.008130960751437792,0.03391205581697226,0.16876701462130636,0.16325022085203814,0.008130960751437792,0.08565453332612184,0.016063605386986857,0.048641534606162225,0.14845351110692329,0.3275070080799039,0.3139855362653412,0.2100539445478316
2200400,74059,17714,39983,16362,21045,28998,24016,164,154,587,3698,5245,2378,9445,1396,2067,3569,913,2723,1674,5320,6220,15222,998,7630,1853,2803,8283,17698,18052,12312,0.23918767469179977,0.5398803656544107,0.22093195965378953,0.28416532764417557,0.3915526809705775,0.3242819913852469,0.0022144506407053835,0.002079423162613592,0.007926112963988171,0.04993316139834456,0.07082191225914473,0.03210953429022806,0.12753345305769725,0.01884983594161412,0.02791017972157334,0.04819130693096045,0.012328008749780581,0.03676798228439487,0.022603599832565928,0.07183461834483318,0.08398709137309443,0.2055388271513253,0.01347574231356081,0.10302596578403705,0.025020591690409,0.03784820210912921,0.14700505812405715,0.3141006300470317,0.3203833525601207,0.2185109592687905
2200500,36195,7195,19083,9917,11547,15433,9215,1584,76,350,1622,3714,1145,4442,732,254,1133,309,604,328,875,4657,8833,336,2277,556,2368,4932,9900,8947,5221,0.19878436248100567,0.52722751761293,0.27398811990606436,0.3190219643597182,0.4263848597872634,0.2545931758530184,0.043762950683796105,0.002099737532808399,0.00966984390109131,0.044812819450200304,0.10261085785329466,0.03163420361928443,0.12272413316756459,0.020223787815996683,0.007017543859649123,0.031302666114104157,0.008537090758392043,0.016687387760740434,0.009062025141594142,0.02417460975272828,0.1286641801353778,0.244039231938113,0.009283050145047659,0.0629092416079569,0.015361237740019339,0.06542340102224065,0.17006896551724138,0.3413793103448276,0.30851724137931036,0.1800344827586207
2200600,29688,6143,15980,7565,8382,13158,8148,1100,482,367,1965,1572,922,3792,713,231,1027,153,632,145,1085,3272,6005,1478,1460,538,2749,3618,8307,7237,4383,0.2069186203179736,0.5382646187011587,0.2548167609808677,0.28233629749393696,0.44320937752627326,0.27445432497978983,0.03705200754513608,0.016235516033414173,0.012361897062786311,0.06618835893290219,0.05295068714632175,0.031056319051468606,0.12772837510105092,0.024016437617892752,0.007780921584478577,0.03459310158986796,0.005153597413096201,0.021288062516841823,0.0048841282673133925,0.036546752896793315,0.11021288062516842,0.20227027755322016,0.049784424683373754,0.04917811910536243,0.01812180005389383,0.09259633521961735,0.15366319813123805,0.35281376088341476,0.3073688681248673,0.18615417286047994
2200700,66159,15140,35766,15253,17415,26071,22673,790,81,611,3928,3312,2267,8724,1350,698,1640,853,3801,809,4002,6126,16120,336,6074,1734,2903,7129,16321,16598,10971,0.2288426366783053,0.5406067201741259,0.23055064314756873,0.2632294925860427,0.3940658111519219,0.3427046962620354,0.011940930183346181,0.0012243232213304312,0.009235327015220908,0.05937211868377696,0.05006121616106652,0.034265935095754166,0.1318641454677368,0.020405387022173854,0.010550340845538778,0.024788766456566757,0.012893181577714295,0.057452500793542825,0.012228117111806406,0.06049063619462205,0.09259511177617558,0.24365543614625373,0.005078674103296604,0.09180912649828443,0.026209585997369972,0.04387913964842274,0.13973225661028243,0.31990042925184736,0.3253297791019032,0.21503753503596698
2200890,129414,32331,69498,27585,30126,42932,56356,748,391,799,22259,12242,3014,13693,3215,1356,2716,1544,4856,1106,5937,10467,17343,3945,15609,2334,5840,14895,32101,30696,19391,0.24982613936668366,0.5370207241874914,0.21315313644582504,0.23278779730168297,0.3317415426460816,0.43547066005223545,0.00577990016536078,0.003021311450074953,0.00617398426754447,0.17199839275503423,0.0945956388026025,0.0232895977251302,0.1058077178666914,0.02484275271608945,0.01047800083453104,0.020986910226096094,0.011930703015129739,0.03752298823929405,0.008546216019905111,0.045876025777736563,0.0808799666187584,0.13401177616022997,0.030483564374797163,0.12061291668598452,0.018035143029347674,0.045126493269661706,0.15342541948641883,0.330655212550086,0.3161830598559995,0.19973630810749565
2201000,30724,6920,16268,7536,8873,13149,8702,242,283,327,1516,2288,1062,4988,1653,241,1067,322,749,108,541,2901,7937,293,2213,616,1377,3897,8173,7535,4199,0.22523108970186173,0.5294883478713709,0.24528056242676735,0.28879703163650566,0.4279716182788699,0.2832313500846244,0.007876578570498633,0.009211040229136831,0.010643145423772947,0.04934253352428069,0.07446947012107799,0.0345658117432626,0.16234865251920322,0.053801588334852234,0.007844030725165993,0.03472855096992579,0.010480406197109752,0.024378336154146595,0.00351516729592501,0.017608384324957687,0.09442129930998568,0.25833224840515556,0.00953651868246322,0.07202838172113006,0.02004947272490561,0.044818383023043876,0.16371198117963368,0.3433456561922366,0.316543438077634,0.17639892455049572
2201100,27078,5990,14409,6679,7504,10543,9031,413,1071,201,2490,1814,1245,4063,863,313,923,480,713,240,554,3449,4103,371,2159,466,1147,3303,7479,6264,4042,0.2212127926730187,0.5321294039441613,0.24665780338282,0.2771253416057316,0.38935667331412954,0.33351798508013886,0.015252234286136347,0.03955240416574341,0.007423000221582096,0.09195656990915134,0.06699165374104439,0.04597828495457567,0.15004800945416943,0.03187089149863358,0.011559199350025851,0.03408671246029987,0.017726567693330378,0.026331339094467835,0.008863283846665189,0.020459413546052147,0.127372774946451,0.15152522342861363,0.013701159612969938,0.0797326242706256,0.01720954280227491,0.042359110717187384,0.1566293626707132,0.35465667678300455,0.29704097116843703,0.19167298937784522
2201200,130601,34490,69863,26248,32793,46083,51725,75,8939,390,5835,7475,6727,18074,3924,2335,3655,2703,8545,2834,5745,8029,22529,2260,14121,3373,3033,13452,30836,30533,21290,0.26408679872282753,0.5349346482798754,0.2009785529972971,0.2510930237900169,0.35285334721786205,0.39605362899212104,0.0005742681909020605,0.06844511144631359,0.0029861945926907144,0.04467806525218031,0.05723539635990536,0.05150802826930881,0.13839097709818454,0.030045711747995803,0.01787888301008415,0.027986003169960413,0.02069662560011026,0.06542828921677475,0.021699680706885858,0.04398894342309783,0.06147732406336858,0.17250250763776695,0.01730461481918209,0.10812321498303995,0.025826754772168666,0.023223405640079325,0.13996316758747698,0.3208373651299019,0.3176847603292027,0.22151470695341843
2201300,61043,12487,33594,14962,14058,21533,25452,572,5104,459,3685,9556,2222,7418,2258,307,1443,2636,1583,284,2751,3930,6848,2017,4455,1277,2238,7757,17293,14900,8606,0.20456071949281654,0.5503333715577544,0.2451059089494291,0.2302966761135593,0.35275133921989416,0.41695198466654654,0.009370443785528234,0.08361319070163654,0.00751928968104451,0.060367282079845354,0.1565453860393493,0.0364005700899366,0.12152089510672805,0.036990318300214604,0.005029241682092951,0.023639074095309864,0.04318267450813361,0.025932539357502088,0.004652458103304228,0.04506659240207722,0.06438084628868175,0.11218321511065969,0.033042281670297984,0.0729813410219026,0.020919679570139082,0.03666268040561571,0.15975368646511245,0.3561454815058901,0.3068621797512151,0.17723865227778235
2201400,45423,9384,25424,10615,8405,12983,24035,626,512,1493,7911,7568,1101,3900,3058,202,756,454,615,202,1239,3203,4377,520,2595,693,4398,5686,12300,11248,6805,0.2065913744138432,0.5597164432115889,0.23369218237456796,0.18503841666116286,0.28582436210730244,0.5291372212315347,0.013781564405697553,0.011271822644915571,0.03286881095480263,0.1741628690311076,0.16661162847015829,0.024238821742289147,0.08585958655306783,0.06732272196904651,0.004447086277876847,0.016643550624133148,0.00999493648592123,0.013539396341060696,0.004447086277876847,0.02727693018955155,0.07051493736653237,0.09636087444686613,0.011447944873742377,0.057129647975695134,0.015256588072122053,0.0968231952975365,0.15777352312772275,0.3412969283276451,0.31210632925441884,0.18882321929021337
2201500,279260,70453,151966,56841,65433,88757,125070,57,530,1131,34950,13383,9710,30625,7160,6683,9594,3823,18758,5525,16901,24031,42584,4339,23737,7763,17976,29545,62849,66249,50164,0.2522846093246437,0.5441738881329228,0.20354150254243358,0.23430852968559765,0.31782926305235265,0.4478622072620497,0.0002041108644274153,0.0018978729499391249,0.004049989257322925,0.12515218792523097,0.04792308243214209,0.034770464799828114,0.10966482847525603,0.025639189285970063,0.023931103631024853,0.034355081286256535,0.013689751486070328,0.06717037885841151,0.019784430280025782,0.06052066174890783,0.08605242426412663,0.15248872018907111,0.015537491942992194,0.08499964191076416,0.027798467378070617,0.06437012103416172,0.14149429856278764,0.300990867164415,0.3172738461833176,0.24024098808947975
2201600,47024,12160,26395,8469,10445,13216,23363,114,52,217,10448,7077,2054,6023,1668,504,747,994,1123,159,1849,3779,3350,651,3999,1474,742,5518,11578,10858,6910,0.2585913576046274,0.5613091187478735,0.18009952364749915,0.2221206192582511,0.2810479755018714,0.4968314052398775,0.0024242939775433823,0.0011058183055461042,0.004614664851990473,0.22218441646818646,0.15049761823749574,0.04367982306907111,0.128083531813542,0.0354712487240558,0.010717931269139162,0.015885505273902686,0.02113814222524668,0.023881422252466825,0.0033812521265736647,0.039320347056822046,0.0803632187818986,0.07124021776114324,0.013843994555971418,0.08504168084382444,0.03134569581490303,0.0157791765906771,0.15827214318494723,0.3320904084442405,0.3114387333639284,0.19819871500688388
2201700,28709,8424,15048,5237,8323,10220,10166,189,108,216,2842,3260,521,4980,372,178,816,1174,748,83,1291,4007,2585,362,3230,719,1028,3112,6650,6219,4304,0.29342714828102684,0.5241561879549967,0.18241666376397644,0.2899090877425198,0.355985927757846,0.35410498449963423,0.006583301403740987,0.0037618865164234213,0.0075237730328468425,0.09899334703403113,0.11355324114389216,0.018147619213487058,0.17346476714619108,0.012957609112125118,0.00620014629558675,0.028423142568532515,0.040893099724824966,0.02605454735448814,0.0028910794524365183,0.04496847678428367,0.13957295621582083,0.09004145041624578,0.012609286286530356,0.11250827266710788,0.025044411160263333,0.035807586471141455,0.15341385260044368,0.3278284446635445,0.30658121764850876,0.21217648508750309
2201800,53537,13563,28305,11669,16035,21765,15737,329,127,468,2394,3398,2425,7744,1788,660,1426,462,1379,312,2152,7061,11369,552,5701,1487,2303,5995,12901,12612,8466,0.2533388124101089,0.5286997777238172,0.21796140986607393,0.29951248669144703,0.40654127052318956,0.2939462427853634,0.006145282701682948,0.0023721911948745727,0.00874161794646693,0.04471673795692699,0.06347012346601416,0.04529577675252629,0.1446476268748716,0.03339746343650186,0.012327922745017464,0.026635784597568036,0.008629545921512225,0.02575788706875619,0.0058277452976446195,0.040196499617087246,0.13189009470086108,0.21235780861833872,0.010310626295832789,0.1064871023777948,0.027775183517940862,0.043016978911780634,0.1499724821133737,0.32273477760544356,0.3155050783008956,0.21178766198028717
2201900,46508,9137,26448,10923,8052,12294,26162,218,451,514,5373,10175,3053,4094,4155,321,698,561,1514,551,2446,3741,3153,555,2486,658,1791,5265,12382,11898,7826,0.19646082394426764,0.568676356755827,0.23486281929990538,0.17313150425733206,0.2643416186462544,0.5625268770964135,0.004687365614517933,0.009697256385998108,0.011051862045239528,0.11552851122387546,0.21877956480605487,0.06564462028038187,0.08802786617356154,0.08933946847854132,0.006902038358992001,0.01500817063730971,0.012062440870387891,0.03255353917605573,0.011847424099079728,0.052593102261976436,0.08043777414638342,0.06779478799346349,0.011933430807602993,0.05345316934720908,0.014148103552077062,0.03850950374129182,0.14088464317251345,0.33132642958443714,0.3183752107248936,0.2094137165181558
2202000,36273,7633,20457,8183,7493,12409,16371,440,1095,226,2074,3096,943,4090,6148,183,825,497,972,410,1750,4356,4147,492,2417,745,1367,4156,9679,8858,5947,0.21043200176439777,0.5639732032089985,0.22559479502660382,0.20657238166129077,0.34210018471039066,0.45132743362831856,0.01213023460976484,0.030187742949301134,0.006230529595015576,0.0571775149560279,0.08535274170870896,0.025997298265927823,0.11275604444076862,0.16949245995644144,0.005045074849061285,0.022744189893309074,0.01370165136602983,0.026796791001571417,0.011303173159099055,0.04824525128883743,0.12008932263667191,0.1143274611970336,0.013563807790918866,0.06663358420864003,0.020538692691533647,0.03768643343533758,0.14511173184357543,0.3379539106145251,0.3092877094972067,0.20764664804469274
2202100,48514,11230,27168,10116,10255,16056,22203,146,4206,258,3059,4547,1497,6460,2642,308,1086,1283,2729,365,2770,2685,6984,277,4544,1304,1364,5775,12761,11662,7086,0.2314795729067898,0.5600032980170673,0.20851712907614298,0.21138228140330625,0.3309560126973657,0.45766170589932803,0.0030094405738549696,0.08669662365502742,0.0053180525209217955,0.06305396380426269,0.0937255225295791,0.03085707218534856,0.13315743908974728,0.054458506822772805,0.006348682854433772,0.022385290843880117,0.0264459743579173,0.05625180360308365,0.0075236014346374246,0.057096920476563465,0.055344848909593104,0.1439584449849528,0.0057096920476563465,0.09366368470956837,0.02687883909799233,0.028115595498206702,0.15489217895075635,0.34226477845724707,0.31278832743267887,0.19005471515931768
2202200,85858,21399,46188,18271,23179,30007,32672,156,669,317,5631,3260,4227,12531,3173,1259,2802,964,5082,1833,3488,7035,15591,1608,10833,2377,3022,8413,18739,20945,16362,0.24923711244147312,0.5379580237135736,0.21280486384495328,0.269969018612127,0.3494956789116914,0.3805353024761816,0.0018169535745067437,0.007791935521442381,0.003692142840504088,0.06558503575671458,0.037969670851871695,0.049232453586153885,0.14595029001374363,0.03695636981993524,0.014663747117333271,0.032635281511332666,0.011227841319387826,0.05919075683104661,0.021349204500454237,0.04062521838384309,0.08193761792727527,0.18159053320599128,0.018728598383377204,0.1261734491835356,0.0276852477346316,0.0351976519369191,0.13051707286802464,0.2907119254099505,0.32493523014629455,0.2538357715757303
